"ISO3","Year","GDP_USD","Population_Total","Health_Exp_Percent_GDP","Polity_Score","Inactivity_Adolescents_Percent","Is_Host","GDP_per_Capita","Health_Exp_per_Capita_USD","Log_Population","Log_GDP_per_Capita"
"SCG",1998,NA,NA,NA,-6,NA,0,NA,NA,NA,NA
"SCG",1999,NA,NA,NA,-6,NA,0,NA,NA,NA,NA
"SCG",2000,NA,NA,NA,7,NA,0,NA,NA,NA,NA
"SCG",2001,NA,NA,NA,7,NA,0,NA,NA,NA,NA
"SCG",2002,NA,NA,NA,7,NA,0,NA,NA,NA,NA
"SCG",2003,NA,NA,NA,6,NA,0,NA,NA,NA,NA
"SCG",2004,NA,NA,NA,6,NA,0,NA,NA,NA,NA
"SCG",2005,NA,NA,NA,6,NA,0,NA,NA,NA,NA
"SDN",1956,NA,NA,NA,7,NA,0,NA,NA,NA,NA
"SDN",1957,NA,NA,NA,7,NA,0,NA,NA,NA,NA
"SDN",1958,NA,NA,NA,-7,NA,0,NA,NA,NA,NA
"SDN",1959,NA,NA,NA,-7,NA,0,NA,NA,NA,NA
"SDN",1960,1126364161.7644,8364489,NA,-7,NA,0,134.660247836347,NA,15.939505802671,4.90275492357547
"SDN",1961,1222860428.55503,8634941,NA,-7,NA,0,141.617693572548,NA,15.9713274368818,4.95313112806183
"SDN",1962,1328259624.72217,8919028,NA,-7,NA,0,148.924257746715,NA,16.0036975300088,5.0034378394279
"SDN",1963,1351234926.33899,9218077,NA,-4,NA,0,146.585337303972,NA,16.0366770054497,4.98760776606001
"SDN",1964,1388282600.1961,9531109,NA,1,NA,0,145.658034148607,NA,16.0700716382199,4.9812616425337
"SDN",1965,1446869619.31898,9858030,NA,6,NA,0,146.770665063809,NA,16.1037969094565,4.98887126694628
"SDN",1966,1484491675.71652,10197578,NA,6,NA,0,145.572966023552,NA,16.1376607990782,4.98067744560807
"SDN",1967,1607409539.36648,10550597,NA,6,NA,0,152.352472506198,NA,16.1716930039631,5.02619673441849
"SDN",1968,1677771400.56798,10917999,NA,6,NA,0,153.670228451933,NA,16.205923269732,5.03480893270591
"SDN",1969,1847501441.26221,11298936,NA,-6,NA,0,163.511098855875,NA,16.2402191199573,5.09688087094392
"SDN",1970,2100229759.04718,11695771,NA,-6,NA,0,179.571723749309,NA,16.2747378814367,5.19057470332448
"SDN",1971,2288340041.03486,12105539,NA,-7,NA,0,189.032478523663,NA,16.3091736744179,5.24191884433669
"SDN",1972,2483055722.23738,12527856,NA,-7,NA,0,198.20276687706,NA,16.3434652028938,5.28929058182398
"SDN",1973,3077254460.30228,13049315,NA,-6,NA,0,235.817317637154,NA,16.3842461999339,5.46305742746402
"SDN",1974,3958931659.84759,13580723,NA,-6,NA,0,291.511111731503,NA,16.4241619187365,5.67507812421155
"SDN",1975,4823090191.91008,14064798,NA,-6,NA,0,342.919264955677,NA,16.4591856379117,5.83749504032196
"SDN",1976,6013210815.66115,14569716,NA,-6,NA,0,412.71983720624,NA,16.4944556858743,6.02276900249515
"SDN",1977,7499005639.37649,15086614,NA,-6,NA,0,497.063531908253,NA,16.5293184185542,6.20871784872828
"SDN",1978,8128719315.0792,15695003,NA,-6,NA,0,517.917665583065,NA,16.5688529394019,6.24981628287527
"SDN",1979,8418407786.60599,16355352,NA,-6,NA,0,514.718838616619,NA,16.6100657411932,6.24362080714806
"SDN",1980,8951800000,17058905,NA,-6,NA,0,524.758183482469,NA,16.6521829127392,6.26293755359099
"SDN",1981,10753888154.2798,17780572,NA,-6,NA,0,604.811147486133,NA,16.6936169585112,6.4049162563855
"SDN",1982,8732542273.73424,18486645,NA,-6,NA,0,472.370312392229,NA,16.7325591374672,6.15776323813215
"SDN",1983,8230153846.15385,19109770,NA,-6,NA,0,430.677807537916,NA,16.7657102805606,6.06536026423593
"SDN",1984,10447615384.6154,19546528,NA,-6,NA,0,534.499803986437,NA,16.7883082327157,6.28133136374181
"SDN",1985,8075259600.3398,19905872,NA,-3,NA,0,405.672235827689,NA,16.8065253215454,6.00554553264184
"SDN",1986,10092200000,20288238,NA,7,NA,0,497.44093104586,NA,16.8255518672228,6.20947681798339
"SDN",1987,12093333333.3333,20704904,NA,7,NA,0,584.080628112707,NA,16.8458811383898,6.3700390351354
"SDN",1988,14372555555.5556,21138431,NA,7,NA,0,679.925371734335,NA,16.8666033161628,6.52198304469795
"SDN",1989,21408111111.1111,21578022,NA,-7,NA,0,992.125743087624,NA,16.8871858546499,6.89984985639665
"SDN",1990,33641222222.2222,22021481,NA,-7,NA,0,1527.65484856455,NA,16.9075289440362,7.33148905976345
"SDN",1991,44171194366.2039,22470676,NA,-7,NA,0,1965.7261030422,NA,16.9277217282662,7.583616974136
"SDN",1992,7031933491.84899,22927355,NA,-7,NA,0,306.704959723832,NA,16.9478412971122,5.7258862422442
"SDN",1993,8881005435.80602,23445592,NA,-7,NA,0,378.792117333016,NA,16.9701930607735,5.93698755152047
"SDN",1994,12793794737.042,24043948,NA,-7,NA,0,532.100416164683,NA,16.9953938804371,6.27683222371945
"SDN",1995,13830363899.9163,24672143,NA,-7,NA,0,560.565975153285,NA,17.0211853513725,6.32894694326279
"SDN",1996,9018300724.66086,25231528,NA,-7,NA,0,357.421901862656,NA,17.0436048816054,5.87891688194077
"SDN",1997,11681175864.3383,25799821,NA,-7,NA,0,452.76189568673,NA,17.0658781118833,6.11536637071263
"SDN",1998,11250221536.7484,26458999,NA,-7,NA,0,425.194525943646,NA,17.0911068852477,6.05254677231071
"SDN",1999,10682028339.6898,27130613,NA,-6,NA,0,393.726022323558,NA,17.1161732792932,5.97565529259942
"SDN",2000,12257299147.2936,27816745,3.60664487,-6,NA,0,440.644624210834,15.8924867340308,17.1411487354576,6.08823870979086
"SDN",2001,15716361792.1926,28516770,3.36456871,-6,89.29,0,551.126996226873,18.5430464674122,17.1660028932397,6.31196526576612
"SDN",2002,18137128388.3606,29228727,3.30010891,-6,89.36,0,620.524061426302,20.4779698398233,17.190662584993,6.43056438137277
"SDN",2003,21355298459.5955,29896035,3.89187932,-6,89.43,0,714.318753627212,27.8004238512992,17.213236420872,6.57132929636929
"SDN",2004,26646007250.7319,30556637,4.15593481,-6,89.5,0,872.020283211529,36.2405945002485,17.2350924703956,6.77081268420214
"SDN",2005,35182711987.974,31262444,4.09418154,-3,89.57,0,1125.39864087318,46.0758634060408,17.2579280628829,7.02589259931512
"SDN",2006,45263831634.1497,31992435,4.88544321,-3,89.64,0,1414.82921303582,69.120677721355,17.2810100265656,7.25476410529162
"SDN",2007,59440139774.8128,32764135,5.66269159,-3,89.71,0,1814.18309303184,102.731593436316,17.3048450299852,7.50339055889579
"SDN",2008,64833083257.1431,33623980,5.42313576,-3,89.77,0,1928.1799256704,104.567815066173,17.3307500608537,7.56433179325938
"SDN",2009,51621044076.9231,34569113,6.39496326,-3,89.84,0,1493.27071472511,95.4941135790102,17.3584711534836,7.30872410375803
"SDN",2010,58962978034.4828,35414399,5.05810165,-2,89.91,0,1664.94363025849,84.2145412336748,17.3826290468155,7.41754654614082
"SDN",2011,55018567210.5263,36140806,5.61579561,-2,89.98,0,1522.33924197834,85.491460320327,17.4029331450379,7.32800340581766
"SDN",2012,37632919966.6667,36923178,5.68827009,-4,90.04,0,1019.22212564332,57.9761073236312,17.4243500419009,6.92679499341598
"SDN",2013,43024018082.1918,37785849,6.96487474,-4,90.11,0,1138.62779905228,79.3039999588102,17.4474452254184,7.03757913133599
"SDN",2014,49516748617.9775,38823318,5.67619705,-4,90.17,0,1275.43834913795,72.3963939483368,17.4745316034592,7.15104520175118
"SDN",2015,51726758676.7677,40024431,5.81112576,-4,90.24,0,1292.3796137606,75.1018046522306,17.5050006006311,7.16424045988644
"SDN",2016,42630376000,41259892,5.68438482,-4,90.3,0,1033.21588917392,58.7319671620305,17.5354014480567,6.9404314397077
"SDN",2017,41283617976.1905,42714306,5.91767406,-4,NA,0,966.505647456627,57.1946539879759,17.5700444572159,6.87368714183527
"SDN",2018,32333780383.2924,44230596,4.46358299,-4,NA,0,731.02746305504,32.6300174931533,17.6049273247707,6.59445102820282
"SDN",2019,32338079165.2893,45548175,4.57118368,NA,NA,0,709.975299016685,32.4542750006819,17.6342811150059,6.56523017931283
"SDN",2020,27034593750,46789231,3.00965381,NA,NA,0,577.795214244919,17.3896356795199,17.6611636275716,6.35921950527876
"SDN",2021,34229513774.9936,48066924,2.83127832,NA,NA,0,712.121994221923,20.1621556343569,17.6881048478081,6.56824923693425
"SDN",2022,51666875363.0963,49383346,4.61874437,NA,NA,0,1046.24087973092,48.3231917292102,17.7151237998125,6.95295890466263
"SDN",2023,39898289820.7951,50042791,NA,NA,NA,0,797.283465280645,NA,17.7283890173873,6.68121028090214
"SDN",2024,49909807029.6996,50448963,NA,NA,NA,0,989.312843352193,NA,17.7364727495477,6.89701060450731
"SEN",1960,1003692370.46869,3340907,NA,NA,NA,0,300.425115236279,NA,15.0217528849742,5.70519852237482
"SEN",1961,1058975256.97025,3436375,NA,-1,NA,0,308.166383753301,NA,15.0499276946643,5.73063984410554
"SEN",1962,1085475790.59112,3534686,NA,-4,NA,0,307.092565107939,NA,15.0781350273421,5.72714921715025
"SEN",1963,1122139861.67805,3635876,NA,-7,NA,0,308.629849224245,NA,15.1063606302876,5.73214265989264
"SEN",1964,1188930645.34423,3740535,NA,-7,NA,0,317.850426568453,NA,15.1347392072886,5.76158091542479
"SEN",1965,1210058228.17112,3849788,NA,-7,NA,0,314.318146394326,NA,15.1635286398128,5.75040567803991
"SEN",1966,1246908185.96343,3964299,NA,-7,NA,0,314.534344145946,NA,15.1928396004471,5.7510932725502
"SEN",1967,1246480765.97984,4083870,NA,-7,NA,0,305.220481058369,NA,15.2225556262224,5.72103440416518
"SEN",1968,1309384861.92219,4207587,NA,-7,NA,0,311.196146846682,NA,15.2523998821952,5.74042341062952
"SEN",1969,1245234931.43233,4334974,NA,-7,NA,0,287.253148792203,NA,15.2822261704856,5.66036387852153
"SEN",1970,1297407654.92832,4466328,NA,-7,NA,0,290.48642529799,NA,15.312077152483,5.67155684644968
"SEN",1971,1339549032.83782,4601864,NA,-7,NA,0,291.088357421649,NA,15.3419719967722,5.67362685483547
"SEN",1972,1620857103.53492,4741631,NA,-7,NA,0,341.835352336553,NA,15.3718917273119,5.83432919522343
"SEN",1973,1863398590.4556,4885181,NA,-7,NA,0,381.439007163829,NA,15.4017168949732,5.94395096157026
"SEN",1974,2099325228.95651,5029437,NA,-6,NA,0,417.407600285382,NA,15.430818607382,6.03406320311504
"SEN",1975,2830388404.8977,5170810,NA,-6,NA,0,547.378148664851,NA,15.4585399073268,6.30513987740436
"SEN",1976,2869777884.45166,5308564,NA,-6,NA,0,540.594007051937,NA,15.4848319234995,6.29266854804641
"SEN",1977,2938046462.7098,5439549,NA,-6,NA,0,540.126849249781,NA,15.5092067109836,6.29180401799034
"SEN",1978,3280354920.8516,5568096,NA,-2,NA,0,589.134045255613,NA,15.5325637222271,6.37865373883808
"SEN",1979,4084877822.91679,5702895,NA,-2,NA,0,716.281436518959,NA,15.5564844986067,6.57407315749366
"SEN",1980,4510108290.69571,5845638,NA,-2,NA,0,771.533969550579,NA,15.5812063000539,6.6483807013596
"SEN",1981,4095892780.58289,5997160,NA,-1,NA,0,682.972070210381,NA,15.6067965818014,6.52645396592409
"SEN",1982,4013951442.67081,6156961,NA,-1,NA,0,651.937123309829,NA,15.6330938696196,6.47994812063498
"SEN",1983,3569356124.93159,6324504,NA,-1,NA,0,564.369336303936,NA,15.6599421705306,6.33570888877903
"SEN",1984,3485165431.71354,6499364,NA,-1,NA,0,536.231765402513,NA,15.6872148839248,6.28456646575268
"SEN",1985,3818944917.56713,6683287,NA,-1,NA,0,571.417166069201,NA,15.7151204903564,6.34811953146862
"SEN",1986,5392093445.51053,6878192,NA,-1,NA,0,783.940524706279,NA,15.7438663846763,6.66433315612876
"SEN",1987,6487353102.81483,7081530,NA,-1,NA,0,916.09484148409,NA,15.7730005440182,6.82011989805245
"SEN",1988,6418419388.63499,7289618,NA,-1,NA,0,880.487755138196,NA,15.8019617020632,6.78047602112542
"SEN",1989,6366039372.53683,7502207,NA,-1,NA,0,848.555548058968,NA,15.8307078018853,6.74353554871764
"SEN",1990,7390967360.42121,7720523,NA,-1,NA,0,957.314337438178,NA,15.8593926658203,6.86413179879427
"SEN",1991,7255210469.51743,7943085,NA,-1,NA,0,913.399575796738,NA,15.8878122968044,6.81717343632856
"SEN",1992,7769817839.95644,8168395,NA,-1,NA,0,951.204960087807,NA,15.9157829971089,6.85772955992123
"SEN",1993,7367986241.21869,8396288,NA,-1,NA,0,877.52900343803,NA,15.943300261383,6.77711000714484
"SEN",1994,5034588195.55806,8624078,NA,-1,NA,0,583.782776032181,NA,15.9700686166169,6.36952895478537
"SEN",1995,6326342633.4034,8848101,NA,-1,NA,0,714.994396357298,NA,15.9957134176881,6.57227470540078
"SEN",1996,6559712165.96508,9067014,NA,-1,NA,0,723.469950081149,NA,16.0201535506879,6.58405901111243
"SEN",1997,6041478725.90443,9283495,NA,-1,NA,0,650.776321407447,NA,16.0437486502395,6.47816599085914
"SEN",1998,6505607909.05324,9502952,NA,-1,NA,0,684.588105785785,NA,16.0671130451442,6.52881735198341
"SEN",1999,6592834932.80876,9730887,NA,-1,NA,0,677.516338727267,NA,16.0908156113639,6.51843366866567
"SEN",2000,6013185003.97525,9968260,3.55015373,8,NA,0,603.233162455158,21.4157046174987,16.1149166031363,6.40230379272756
"SEN",2001,6507824829.26254,10212942,3.68148756,8,88.49,0,637.213530563724,23.4589368583403,16.1391662975076,6.45710481221679
"SEN",2002,7006402319.75856,10466214,3.95294404,8,88.49,0,669.430447319208,26.46221096925,16.1636629128675,6.50642727223523
"SEN",2003,8768721563.18211,10721176,4.29703569,8,88.49,0,817.888034221443,35.1449407347348,16.1877314090827,6.70672544975427
"SEN",2004,10076816666.6196,10975704,4.56856203,8,88.49,0,918.102079522152,41.9440630016894,16.2111946606541,6.82230858217503
"SEN",2005,11009033437.939,11235472,3.67466521,8,88.49,0,979.846101520168,36.0060638041029,16.2345864742901,6.88739552006753
"SEN",2006,11697918243.0035,11500094,3.76337624,8,88.49,0,1017.20196747987,38.2811371569501,16.2578657672131,6.92481096775753
"SEN",2007,13994218412.9619,11770344,3.41496587,7,88.49,0,1188.93877808175,40.6018534866869,16.2810937056573,7.08081640510586
"SEN",2008,16853989627.548,12048959,3.50687575,7,88.49,0,1398.79218010021,49.0539037568305,16.3044888241276,7.24336441473908
"SEN",2009,16145867494.9405,12337389,3.841573,7,88.48,0,1308.69404336205,50.2744370224049,16.3281449657229,7.17678500548238
"SEN",2010,16121315909.0758,12635413,4.02764368,7,88.48,0,1275.88357492357,51.3880441695674,16.3520139852508,7.15139421751901
"SEN",2011,17814283639.3119,12958897,4.21416712,7,88.48,0,1374.67591873845,57.9311405740335,16.3772931372418,7.22597328685718
"SEN",2012,17660870411.5235,13310495,4.26688004,7,88.48,0,1326.83798848379,56.6145852937522,16.4040633797624,7.19055393832098
"SEN",2013,18918667724.8817,13710849,4.38573599,7,88.48,0,1379.83196553924,60.5157871141788,16.4336979752229,7.2297170066354
"SEN",2014,19797253440.2679,14152102,4.38962269,7,88.47,0,1398.89137601382,61.4060532499558,16.4653737222576,7.24343532762945
"SEN",2015,17774766696.1759,14593331,4.37789631,7,88.47,0,1218.00613555438,53.3230456640087,16.4960752015005,7.10497048565812
"SEN",2016,19040312333.1864,15034521,4.25606871,7,88.47,0,1266.43957151587,53.9005383343452,16.5258595149016,7.14396475532741
"SEN",2017,20996562943.5979,15475002,4.16359377,7,NA,0,1356.80518449031,56.4918561324755,16.5547365057756,7.21288808614643
"SEN",2018,23116701556.1381,15914498,4.43182087,7,NA,0,1452.55612562445,64.3746855238879,16.5827410756309,7.28108012868484
"SEN",2019,23403995992.1354,16352922,4.49531031,NA,NA,0,1431.18128932159,64.3360400536644,16.6099171549361,7.26625545868926
"SEN",2020,24530513037.7518,16789219,5.15119171,NA,NA,0,1461.08720350552,75.2634029028473,16.6362475121886,7.28693609751603
